;time;customer;location
89;07:05:00;Emily Espinoza DDS;spices
90;07:05:00;Laura Frank;drinks
91;07:05:00;Dylan Carpenter;checkout and leave
92;07:05:00;Eric Olson;spices
93;07:05:00;Chelsea Wells;checkout and leave
94;07:05:00;Tammie Lucero;checkout and leave
95;07:05:00;Lisa Ramirez;dairy
96;07:05:00;April Savage;checkout and leave
97;07:05:00;Craig Malone;spices
98;07:05:00;Mark Jordan;fruit
99;07:05:00;Stephen Rodriguez;dairy
100;07:05:00;Larry Hall;checkout and leave
101;07:05:00;Nathan Taylor;checkout and leave
102;07:05:00;Charles Porter;fruit
103;07:05:00;Mr. Cory Maynard;fruit
104;07:05:00;Ariel Freeman;fruit
105;07:05:00;Kyle Morrow;spices
106;07:05:00;Amy Martin;dairy
107;07:05:00;Andrew Jones;fruit
108;07:05:00;Michelle Sanchez;spices
109;07:05:00;Amanda Garcia;drinks
110;07:05:00;Allison Solis;fruit
111;07:06:00;Katie Bradley;spices
112;07:06:00;Jane Hall DDS;spices
113;07:06:00;Wendy Cabrera;drinks
114;07:06:00;Emily Espinoza DDS;dairy
115;07:06:00;Laura Frank;dairy
116;07:06:00;Eric Olson;spices
117;07:06:00;Tammie Lucero;checkout and leave
118;07:06:00;Lisa Ramirez;dairy
119;07:06:00;Craig Malone;checkout and leave
120;07:06:00;Mark Jordan;drinks
121;07:06:00;Stephen Rodriguez;dairy
122;07:06:00;Nathan Taylor;checkout and leave
123;07:06:00;Charles Porter;dairy
124;07:06:00;Mr. Cory Maynard;dairy
125;07:06:00;Ariel Freeman;dairy
126;07:06:00;Kyle Morrow;fruit
127;07:06:00;Amy Martin;fruit
128;07:06:00;Andrew Jones;dairy
129;07:06:00;Michelle Sanchez;spices
130;07:06:00;Amanda Garcia;fruit
131;07:06:00;Allison Solis;checkout and leave
132;07:06:00;Nicole Wall;entrance
133;07:06:00;Michael Cameron;entrance
134;07:06:00;Brandon Robbins;entrance
135;07:06:00;Desiree Rodriguez;entrance
136;07:06:00;Kyle Lynch;entrance
137;07:06:00;Brent White;entrance
138;07:06:00;Lisa Anderson;entrance
139;07:06:00;Megan Ortiz;entrance
140;07:07:00;Katie Bradley;checkout and leave
141;07:07:00;Jane Hall DDS;checkout and leave
142;07:07:00;Wendy Cabrera;checkout and leave
143;07:07:00;Emily Espinoza DDS;drinks
144;07:07:00;Laura Frank;fruit
145;07:07:00;Eric Olson;dairy
146;07:07:00;Lisa Ramirez;dairy
147;07:07:00;Mark Jordan;checkout and leave
148;07:07:00;Stephen Rodriguez;checkout and leave
149;07:07:00;Charles Porter;dairy
150;07:07:00;Mr. Cory Maynard;drinks
151;07:07:00;Ariel Freeman;spices
152;07:07:00;Kyle Morrow;dairy
153;07:07:00;Amy Martin;fruit
154;07:07:00;Andrew Jones;dairy
155;07:07:00;Michelle Sanchez;checkout and leave
156;07:07:00;Amanda Garcia;fruit
157;07:07:00;Nicole Wall;dairy
158;07:07:00;Michael Cameron;dairy
159;07:07:00;Brandon Robbins;drinks
160;07:07:00;Desiree Rodriguez;drinks
161;07:07:00;Kyle Lynch;spices
162;07:07:00;Brent White;drinks
163;07:07:00;Lisa Anderson;drinks
164;07:07:00;Megan Ortiz;fruit
165;07:07:00;Bryan Wilson;entrance
166;07:07:00;Hannah Bishop;entrance
167;07:07:00;Kathleen Payne;entrance
168;07:07:00;Steven Jensen;entrance
169;07:08:00;Jane Hall DDS;checkout and leave
170;07:08:00;Emily Espinoza DDS;fruit
171;07:08:00;Laura Frank;dairy
172;07:08:00;Eric Olson;dairy
173;07:08:00;Lisa Ramirez;checkout and leave
174;07:08:00;Stephen Rodriguez;checkout and leave
175;07:08:00;Charles Porter;dairy
176;07:08:00;Mr. Cory Maynard;fruit
177;07:08:00;Ariel Freeman;spices
178;07:08:00;Kyle Morrow;checkout and leave
179;07:08:00;Amy Martin;checkout and leave
180;07:08:00;Andrew Jones;spices
181;07:08:00;Amanda Garcia;spices
182;07:08:00;Nicole Wall;drinks
183;07:08:00;Michael Cameron;spices
184;07:08:00;Brandon Robbins;dairy
185;07:08:00;Desiree Rodriguez;dairy
186;07:08:00;Kyle Lynch;drinks
187;07:08:00;Brent White;dairy
188;07:08:00;Lisa Anderson;dairy
189;07:08:00;Megan Ortiz;dairy
190;07:08:00;Bryan Wilson;dairy
191;07:08:00;Hannah Bishop;dairy
192;07:08:00;Kathleen Payne;spices
193;07:08:00;Steven Jensen;spices
194;07:08:00;Jacob Davis;entrance
195;07:08:00;Ethan Yates;entrance
196;07:08:00;Aaron Leon;entrance
197;07:08:00;Grant Chen;entrance
198;07:09:00;Emily Espinoza DDS;spices
199;07:09:00;Laura Frank;checkout and leave
200;07:09:00;Eric Olson;dairy
201;07:09:00;Stephen Rodriguez;checkout and leave
202;07:09:00;Charles Porter;fruit
203;07:09:00;Mr. Cory Maynard;fruit
204;07:09:00;Ariel Freeman;checkout and leave
205;07:09:00;Amy Martin;checkout and leave
206;07:09:00;Andrew Jones;checkout and leave
207;07:09:00;Amanda Garcia;checkout and leave
208;07:09:00;Nicole Wall;checkout and leave
209;07:09:00;Michael Cameron;drinks
210;07:09:00;Brandon Robbins;fruit
211;07:09:00;Desiree Rodriguez;dairy
212;07:09:00;Kyle Lynch;spices
213;07:09:00;Brent White;drinks
214;07:09:00;Lisa Anderson;drinks
215;07:09:00;Megan Ortiz;checkout and leave
216;07:09:00;Bryan Wilson;checkout and leave
217;07:09:00;Hannah Bishop;drinks
218;07:09:00;Kathleen Payne;dairy
219;07:09:00;Steven Jensen;fruit
220;07:09:00;Jacob Davis;dairy
221;07:09:00;Ethan Yates;dairy
222;07:09:00;Aaron Leon;drinks
223;07:09:00;Grant Chen;drinks
224;07:09:00;Sherri Rowe;entrance
225;07:09:00;Kayla Burgess;entrance
226;07:10:00;Emily Espinoza DDS;fruit
227;07:10:00;Eric Olson;dairy
228;07:10:00;Charles Porter;fruit
229;07:10:00;Mr. Cory Maynard;dairy
230;07:10:00;Amy Martin;checkout and leave
231;07:10:00;Amanda Garcia;checkout and leave
232;07:10:00;Michael Cameron;checkout and leave
233;07:10:00;Brandon Robbins;checkout and leave
234;07:10:00;Desiree Rodriguez;fruit
235;07:10:00;Kyle Lynch;fruit
236;07:10:00;Brent White;dairy
237;07:10:00;Lisa Anderson;spices
238;07:10:00;Bryan Wilson;checkout and leave
239;07:10:00;Hannah Bishop;checkout and leave
240;07:10:00;Kathleen Payne;fruit
241;07:10:00;Steven Jensen;dairy
242;07:10:00;Jacob Davis;dairy
243;07:10:00;Ethan Yates;dairy
244;07:10:00;Aaron Leon;fruit
245;07:10:00;Grant Chen;dairy
246;07:10:00;Sherri Rowe;fruit
247;07:10:00;Kayla Burgess;fruit
248;07:10:00;Dennis Lee;entrance
249;07:10:00;Shawn Ramirez;entrance
250;07:10:00;Samantha Dorsey;entrance
251;07:11:00;Emily Espinoza DDS;dairy
252;07:11:00;Eric Olson;fruit
253;07:11:00;Charles Porter;dairy
254;07:11:00;Mr. Cory Maynard;spices
255;07:11:00;Amanda Garcia;checkout and leave
256;07:11:00;Brandon Robbins;checkout and leave
257;07:11:00;Desiree Rodriguez;spices
258;07:11:00;Kyle Lynch;dairy
259;07:11:00;Brent White;fruit
260;07:11:00;Lisa Anderson;spices
261;07:11:00;Hannah Bishop;checkout and leave
262;07:11:00;Kathleen Payne;fruit
263;07:11:00;Steven Jensen;drinks
264;07:11:00;Jacob Davis;checkout and leave
265;07:11:00;Ethan Yates;fruit
266;07:11:00;Aaron Leon;dairy
267;07:11:00;Grant Chen;dairy
268;07:11:00;Sherri Rowe;drinks
269;07:11:00;Kayla Burgess;dairy
270;07:11:00;Dennis Lee;drinks
271;07:11:00;Shawn Ramirez;spices
272;07:11:00;Samantha Dorsey;spices
273;07:11:00;Emily Morse;entrance
274;07:11:00;Cynthia Romero;entrance
275;07:11:00;Christian Green;entrance
276;07:11:00;Nancy Lambert;entrance
277;07:11:00;Michael Walker;entrance
278;07:11:00;Robert Barber;entrance
279;07:11:00;Brandon Rodriguez;entrance
280;07:12:00;Emily Espinoza DDS;dairy
281;07:12:00;Eric Olson;drinks
282;07:12:00;Charles Porter;dairy
283;07:12:00;Mr. Cory Maynard;dairy
284;07:12:00;Brandon Robbins;checkout and leave
285;07:12:00;Desiree Rodriguez;fruit
286;07:12:00;Kyle Lynch;dairy
287;07:12:00;Brent White;drinks
288;07:12:00;Lisa Anderson;fruit
289;07:12:00;Kathleen Payne;fruit
290;07:12:00;Steven Jensen;checkout and leave
291;07:12:00;Ethan Yates;spices
292;07:12:00;Aaron Leon;drinks
293;07:12:00;Grant Chen;fruit
294;07:12:00;Sherri Rowe;drinks
295;07:12:00;Kayla Burgess;drinks
296;07:12:00;Dennis Lee;drinks
297;07:12:00;Shawn Ramirez;spices
298;07:12:00;Samantha Dorsey;drinks
299;07:12:00;Emily Morse;drinks
300;07:12:00;Cynthia Romero;dairy
301;07:12:00;Christian Green;dairy
302;07:12:00;Nancy Lambert;dairy
303;07:12:00;Michael Walker;dairy
304;07:12:00;Robert Barber;fruit
305;07:12:00;Brandon Rodriguez;drinks
306;07:12:00;Jamie Carson;entrance
307;07:12:00;Amy Ramos;entrance
308;07:12:00;Thomas Cook;entrance
309;07:12:00;Christopher Fisher;entrance
310;07:12:00;Thomas Keller;entrance
311;07:12:00;John Brown;entrance
312;07:12:00;Sierra Woods;entrance
313;07:12:00;Dawn Jackson;entrance
314;07:12:00;Mary Taylor;entrance
315;07:13:00;Emily Espinoza DDS;spices
316;07:13:00;Eric Olson;fruit
317;07:13:00;Charles Porter;dairy
318;07:13:00;Mr. Cory Maynard;checkout and leave
319;07:13:00;Desiree Rodriguez;dairy
320;07:13:00;Kyle Lynch;checkout and leave
321;07:13:00;Brent White;spices
322;07:13:00;Lisa Anderson;dairy
323;07:13:00;Kathleen Payne;drinks
324;07:13:00;Ethan Yates;dairy
325;07:13:00;Aaron Leon;checkout and leave
326;07:13:00;Grant Chen;checkout and leave
327;07:13:00;Sherri Rowe;drinks
328;07:13:00;Kayla Burgess;dairy
329;07:13:00;Dennis Lee;dairy
330;07:13:00;Shawn Ramirez;checkout and leave
331;07:13:00;Samantha Dorsey;checkout and leave
332;07:13:00;Emily Morse;fruit
333;07:13:00;Cynthia Romero;spices
334;07:13:00;Christian Green;dairy
335;07:13:00;Nancy Lambert;fruit
336;07:13:00;Michael Walker;drinks
337;07:13:00;Robert Barber;dairy
338;07:13:00;Brandon Rodriguez;drinks
339;07:13:00;Jamie Carson;spices
340;07:13:00;Amy Ramos;dairy
341;07:13:00;Thomas Cook;drinks
342;07:13:00;Christopher Fisher;dairy
343;07:13:00;Thomas Keller;dairy
344;07:13:00;John Brown;fruit
345;07:13:00;Sierra Woods;dairy
346;07:13:00;Dawn Jackson;spices
347;07:13:00;Mary Taylor;drinks
348;07:13:00;Joan Medina;entrance
349;07:13:00;Joseph Avery;entrance
350;07:13:00;Joshua Hill;entrance
351;07:14:00;Emily Espinoza DDS;spices
352;07:14:00;Eric Olson;spices
353;07:14:00;Charles Porter;dairy
354;07:14:00;Desiree Rodriguez;dairy
355;07:14:00;Brent White;checkout and leave
356;07:14:00;Lisa Anderson;dairy
357;07:14:00;Kathleen Payne;dairy
358;07:14:00;Ethan Yates;spices
359;07:14:00;Grant Chen;checkout and leave
360;07:14:00;Sherri Rowe;dairy
361;07:14:00;Kayla Burgess;dairy
362;07:14:00;Dennis Lee;dairy
363;07:14:00;Samantha Dorsey;checkout and leave
364;07:14:00;Emily Morse;drinks
365;07:14:00;Cynthia Romero;dairy
366;07:14:00;Christian Green;checkout and leave
367;07:14:00;Nancy Lambert;checkout and leave
368;07:14:00;Michael Walker;dairy
369;07:14:00;Robert Barber;dairy
370;07:14:00;Brandon Rodriguez;drinks
371;07:14:00;Jamie Carson;dairy
372;07:14:00;Amy Ramos;drinks
373;07:14:00;Thomas Cook;drinks
374;07:14:00;Christopher Fisher;drinks
375;07:14:00;Thomas Keller;checkout and leave
376;07:14:00;John Brown;checkout and leave
377;07:14:00;Sierra Woods;fruit
378;07:14:00;Dawn Jackson;checkout and leave
379;07:14:00;Mary Taylor;drinks
380;07:14:00;Joan Medina;fruit
381;07:14:00;Joseph Avery;drinks
382;07:14:00;Joshua Hill;spices
383;07:14:00;Derek Robinson;entrance
384;07:14:00;Jasmine Sexton;entrance
385;07:14:00;Ronald Anderson;entrance
386;07:14:00;Jennifer Vang DDS;entrance
387;07:14:00;Karen Pollard;entrance
388;07:15:00;Emily Espinoza DDS;fruit
389;07:15:00;Eric Olson;dairy
390;07:15:00;Charles Porter;fruit
391;07:15:00;Desiree Rodriguez;fruit
392;07:15:00;Lisa Anderson;fruit
393;07:15:00;Kathleen Payne;checkout and leave
394;07:15:00;Ethan Yates;spices
395;07:15:00;Sherri Rowe;spices
396;07:15:00;Kayla Burgess;dairy
397;07:15:00;Dennis Lee;fruit
398;07:15:00;Emily Morse;checkout and leave
399;07:15:00;Cynthia Romero;checkout and leave
400;07:15:00;Nancy Lambert;checkout and leave
401;07:15:00;Michael Walker;drinks
402;07:15:00;Robert Barber;fruit
403;07:15:00;Brandon Rodriguez;checkout and leave
404;07:15:00;Jamie Carson;checkout and leave
405;07:15:00;Amy Ramos;fruit
406;07:15:00;Thomas Cook;dairy
407;07:15:00;Christopher Fisher;fruit
408;07:15:00;John Brown;checkout and leave
409;07:15:00;Sierra Woods;fruit
410;07:15:00;Mary Taylor;fruit
411;07:15:00;Joan Medina;fruit
412;07:15:00;Joseph Avery;fruit
413;07:15:00;Joshua Hill;fruit
414;07:15:00;Derek Robinson;drinks
415;07:15:00;Jasmine Sexton;fruit
416;07:15:00;Ronald Anderson;fruit
417;07:15:00;Jennifer Vang DDS;spices
418;07:15:00;Karen Pollard;drinks
419;07:15:00;Brandy Diaz;entrance
420;07:15:00;Jasmine Carson;entrance
421;07:15:00;Matthew Jones;entrance
422;07:15:00;Kristen Morgan;entrance
423;07:16:00;Emily Espinoza DDS;fruit
424;07:16:00;Eric Olson;checkout and leave
425;07:16:00;Charles Porter;dairy
426;07:16:00;Desiree Rodriguez;checkout and leave
427;07:16:00;Lisa Anderson;checkout and leave
428;07:16:00;Ethan Yates;drinks
429;07:16:00;Sherri Rowe;fruit
430;07:16:00;Kayla Burgess;dairy
431;07:16:00;Dennis Lee;fruit
432;07:16:00;Cynthia Romero;checkout and leave
433;07:16:00;Michael Walker;dairy
434;07:16:00;Robert Barber;spices
435;07:16:00;Jamie Carson;checkout and leave
436;07:16:00;Amy Ramos;dairy
437;07:16:00;Thomas Cook;fruit
438;07:16:00;Christopher Fisher;checkout and leave
439;07:16:00;Sierra Woods;fruit
440;07:16:00;Mary Taylor;fruit
441;07:16:00;Joan Medina;drinks
442;07:16:00;Joseph Avery;drinks
443;07:16:00;Joshua Hill;drinks
444;07:16:00;Derek Robinson;dairy
445;07:16:00;Jasmine Sexton;spices
446;07:16:00;Ronald Anderson;drinks
447;07:16:00;Jennifer Vang DDS;spices
448;07:16:00;Karen Pollard;fruit
449;07:16:00;Brandy Diaz;fruit
450;07:16:00;Jasmine Carson;spices
451;07:16:00;Matthew Jones;drinks
452;07:16:00;Kristen Morgan;dairy
453;07:16:00;Nichole Mccarty;entrance
454;07:16:00;Steven Stuart;entrance
455;07:16:00;Jennifer Harris;entrance
456;07:16:00;Kristina Cunningham;entrance
457;07:17:00;Emily Espinoza DDS;fruit
458;07:17:00;Charles Porter;dairy
459;07:17:00;Lisa Anderson;checkout and leave
460;07:17:00;Ethan Yates;spices
461;07:17:00;Sherri Rowe;checkout and leave
462;07:17:00;Kayla Burgess;dairy
463;07:17:00;Dennis Lee;checkout and leave
464;07:17:00;Michael Walker;dairy
465;07:17:00;Robert Barber;dairy
466;07:17:00;Amy Ramos;drinks
467;07:17:00;Thomas Cook;checkout and leave
468;07:17:00;Sierra Woods;checkout and leave
469;07:17:00;Mary Taylor;dairy
470;07:17:00;Joan Medina;dairy
471;07:17:00;Joseph Avery;drinks
472;07:17:00;Joshua Hill;checkout and leave
473;07:17:00;Derek Robinson;drinks
474;07:17:00;Jasmine Sexton;dairy
475;07:17:00;Ronald Anderson;drinks
476;07:17:00;Jennifer Vang DDS;spices
477;07:17:00;Karen Pollard;drinks
478;07:17:00;Brandy Diaz;fruit
479;07:17:00;Jasmine Carson;fruit
480;07:17:00;Matthew Jones;fruit
481;07:17:00;Kristen Morgan;checkout and leave
482;07:17:00;Nichole Mccarty;drinks
483;07:17:00;Steven Stuart;drinks
484;07:17:00;Jennifer Harris;fruit
485;07:17:00;Kristina Cunningham;drinks
486;07:17:00;Stephanie Parsons;entrance
487;07:17:00;Danielle Huff;entrance
488;07:17:00;James Nash;entrance
489;07:18:00;Emily Espinoza DDS;checkout and leave
490;07:18:00;Charles Porter;fruit
491;07:18:00;Ethan Yates;dairy
492;07:18:00;Kayla Burgess;drinks
493;07:18:00;Michael Walker;drinks
494;07:18:00;Robert Barber;dairy
495;07:18:00;Amy Ramos;checkout and leave
496;07:18:00;Sierra Woods;checkout and leave
497;07:18:00;Mary Taylor;fruit
498;07:18:00;Joan Medina;checkout and leave
499;07:18:00;Joseph Avery;dairy
500;07:18:00;Derek Robinson;fruit
501;07:18:00;Jasmine Sexton;spices
502;07:18:00;Ronald Anderson;spices
503;07:18:00;Jennifer Vang DDS;dairy
504;07:18:00;Karen Pollard;dairy
505;07:18:00;Brandy Diaz;drinks
506;07:18:00;Jasmine Carson;drinks
507;07:18:00;Matthew Jones;dairy
508;07:18:00;Nichole Mccarty;drinks
509;07:18:00;Steven Stuart;fruit
510;07:18:00;Jennifer Harris;fruit
511;07:18:00;Kristina Cunningham;dairy
512;07:18:00;Stephanie Parsons;drinks
513;07:18:00;Danielle Huff;spices
514;07:18:00;James Nash;dairy
515;07:18:00;Stephanie Green;entrance
516;07:18:00;David Davis;entrance
517;07:18:00;Michael Kirby;entrance
518;07:18:00;John Chambers;entrance
519;07:19:00;Charles Porter;fruit
520;07:19:00;Ethan Yates;fruit
521;07:19:00;Kayla Burgess;fruit
522;07:19:00;Michael Walker;dairy
523;07:19:00;Robert Barber;fruit
524;07:19:00;Sierra Woods;checkout and leave
525;07:19:00;Mary Taylor;dairy
526;07:19:00;Joseph Avery;dairy
527;07:19:00;Derek Robinson;dairy
528;07:19:00;Jasmine Sexton;dairy
529;07:19:00;Ronald Anderson;drinks
530;07:19:00;Jennifer Vang DDS;dairy
531;07:19:00;Karen Pollard;dairy
532;07:19:00;Brandy Diaz;fruit
533;07:19:00;Jasmine Carson;dairy
534;07:19:00;Matthew Jones;drinks
535;07:19:00;Nichole Mccarty;dairy
536;07:19:00;Steven Stuart;fruit
537;07:19:00;Jennifer Harris;spices
538;07:19:00;Kristina Cunningham;drinks
539;07:19:00;Stephanie Parsons;dairy
540;07:19:00;Danielle Huff;checkout and leave
541;07:19:00;James Nash;checkout and leave
542;07:19:00;Stephanie Green;drinks
543;07:19:00;David Davis;drinks
544;07:19:00;Michael Kirby;dairy
545;07:19:00;John Chambers;drinks
546;07:19:00;Justin Evans;entrance
547;07:19:00;James Barton;entrance
548;07:19:00;Jason Martinez;entrance
549;07:19:00;Amanda Smith;entrance
550;07:19:00;William Allen;entrance
551;07:19:00;Franklin Gutierrez;entrance
552;07:20:00;Charles Porter;fruit
553;07:20:00;Ethan Yates;checkout and leave
554;07:20:00;Kayla Burgess;dairy
555;07:20:00;Michael Walker;fruit
556;07:20:00;Robert Barber;drinks
557;07:20:00;Mary Taylor;dairy
558;07:20:00;Joseph Avery;spices
559;07:20:00;Derek Robinson;dairy
560;07:20:00;Jasmine Sexton;spices
561;07:20:00;Ronald Anderson;fruit
562;07:20:00;Jennifer Vang DDS;dairy
563;07:20:00;Karen Pollard;drinks
564;07:20:00;Brandy Diaz;dairy
565;07:20:00;Jasmine Carson;drinks
566;07:20:00;Matthew Jones;dairy
567;07:20:00;Nichole Mccarty;dairy
568;07:20:00;Steven Stuart;fruit
569;07:20:00;Jennifer Harris;spices
570;07:20:00;Kristina Cunningham;fruit
571;07:20:00;Stephanie Parsons;fruit
572;07:20:00;James Nash;checkout and leave
573;07:20:00;Stephanie Green;checkout and leave
574;07:20:00;David Davis;dairy
575;07:20:00;Michael Kirby;fruit
576;07:20:00;John Chambers;fruit
577;07:20:00;Justin Evans;spices
578;07:20:00;James Barton;drinks
579;07:20:00;Jason Martinez;spices
580;07:20:00;Amanda Smith;drinks
581;07:20:00;William Allen;dairy
582;07:20:00;Franklin Gutierrez;spices
583;07:20:00;Johnny Gonzalez;entrance
584;07:20:00;Cynthia Wilson;entrance
585;07:20:00;Mark Kim;entrance
586;07:20:00;Catherine Dixon;entrance
587;07:20:00;Donna Jordan;entrance
588;07:20:00;Joanna Butler;entrance
589;07:20:00;Lawrence Smith MD;entrance
590;07:21:00;Charles Porter;spices
591;07:21:00;Kayla Burgess;spices
592;07:21:00;Michael Walker;fruit
593;07:21:00;Robert Barber;drinks
594;07:21:00;Mary Taylor;spices
595;07:21:00;Joseph Avery;dairy
596;07:21:00;Derek Robinson;dairy
597;07:21:00;Jasmine Sexton;checkout and leave
598;07:21:00;Ronald Anderson;dairy
599;07:21:00;Jennifer Vang DDS;dairy
600;07:21:00;Karen Pollard;spices
601;07:21:00;Brandy Diaz;checkout and leave
602;07:21:00;Jasmine Carson;fruit
603;07:21:00;Matthew Jones;dairy
604;07:21:00;Nichole Mccarty;dairy
605;07:21:00;Steven Stuart;dairy
606;07:21:00;Jennifer Harris;fruit
607;07:21:00;Kristina Cunningham;fruit
608;07:21:00;Stephanie Parsons;dairy
609;07:21:00;Stephanie Green;checkout and leave
610;07:21:00;David Davis;dairy
611;07:21:00;Michael Kirby;fruit
612;07:21:00;John Chambers;spices
613;07:21:00;Justin Evans;dairy
614;07:21:00;James Barton;drinks
615;07:21:00;Jason Martinez;spices
616;07:21:00;Amanda Smith;drinks
617;07:21:00;William Allen;dairy
618;07:21:00;Franklin Gutierrez;dairy
619;07:21:00;Johnny Gonzalez;drinks
620;07:21:00;Cynthia Wilson;fruit
621;07:21:00;Mark Kim;dairy
622;07:21:00;Catherine Dixon;dairy
623;07:21:00;Donna Jordan;drinks
624;07:21:00;Joanna Butler;dairy
625;07:21:00;Lawrence Smith MD;spices
626;07:21:00;Sean Shelton;entrance
627;07:22:00;Charles Porter;dairy
628;07:22:00;Kayla Burgess;dairy
629;07:22:00;Michael Walker;dairy
630;07:22:00;Robert Barber;dairy
631;07:22:00;Mary Taylor;fruit
632;07:22:00;Joseph Avery;dairy
633;07:22:00;Derek Robinson;drinks
634;07:22:00;Ronald Anderson;dairy
635;07:22:00;Jennifer Vang DDS;fruit
636;07:22:00;Karen Pollard;dairy
637;07:22:00;Jasmine Carson;checkout and leave
638;07:22:00;Matthew Jones;checkout and leave
639;07:22:00;Nichole Mccarty;dairy
640;07:22:00;Steven Stuart;drinks
641;07:22:00;Jennifer Harris;checkout and leave
642;07:22:00;Kristina Cunningham;dairy
643;07:22:00;Stephanie Parsons;dairy
644;07:22:00;David Davis;dairy
645;07:22:00;Michael Kirby;checkout and leave
646;07:22:00;John Chambers;fruit
647;07:22:00;Justin Evans;fruit
648;07:22:00;James Barton;drinks
649;07:22:00;Jason Martinez;fruit
650;07:22:00;Amanda Smith;checkout and leave
651;07:22:00;William Allen;dairy
652;07:22:00;Franklin Gutierrez;checkout and leave
653;07:22:00;Johnny Gonzalez;dairy
654;07:22:00;Cynthia Wilson;dairy
655;07:22:00;Mark Kim;dairy
656;07:22:00;Catherine Dixon;drinks
657;07:22:00;Donna Jordan;drinks
658;07:22:00;Joanna Butler;fruit
659;07:22:00;Lawrence Smith MD;dairy
660;07:22:00;Sean Shelton;dairy
661;07:22:00;Stephanie Chung;entrance
662;07:22:00;Scott Bell;entrance
663;07:22:00;David Ballard;entrance
664;07:22:00;Sandra Ryan;entrance
665;07:22:00;Leslie Turner;entrance
666;07:22:00;Chase Bernard;entrance
667;07:22:00;Charles Newton;entrance
668;07:22:00;Brett Foster;entrance
669;07:23:00;Charles Porter;spices
