;time;customer;location
106;07:05:00;Amanda Bailey;dairy
107;07:05:00;Roger Romero;spices
108;07:05:00;Jamie Booth;fruit
109;07:05:00;Michael Jenkins;dairy
110;07:05:00;Natalie Campbell;spices
111;07:05:00;Jason Anderson;dairy
112;07:06:00;Jennifer Hunt;fruit
113;07:06:00;Bradley Rodriguez;spices
114;07:06:00;Jordan Perez;spices
115;07:06:00;Alexis Hill;dairy
116;07:06:00;Kayla Vazquez;checkout and leave
117;07:06:00;Michelle Stephens;checkout and leave
118;07:06:00;Renee Watts;checkout and leave
119;07:06:00;Bailey Baldwin;dairy
120;07:06:00;Andrew Hodges;checkout and leave
121;07:06:00;Stephen Arroyo;fruit
122;07:06:00;William Herring;dairy
123;07:06:00;Ruth Morgan;checkout and leave
124;07:06:00;Brenda Griffin;checkout and leave
125;07:06:00;Cathy Berger;drinks
126;07:06:00;Kristin Sparks;fruit
127;07:06:00;Erik Thomas;drinks
128;07:06:00;Amanda Bailey;spices
129;07:06:00;Roger Romero;checkout and leave
130;07:06:00;Jamie Booth;dairy
131;07:06:00;Michael Jenkins;drinks
132;07:06:00;Natalie Campbell;checkout and leave
133;07:06:00;Jason Anderson;drinks
134;07:06:00;Carmen Wagner;entrance
135;07:06:00;David Beasley;entrance
136;07:06:00;Alyssa Willis;entrance
137;07:06:00;John Wall;entrance
138;07:06:00;Jamie Henderson;entrance
139;07:06:00;Larry Torres;entrance
140;07:06:00;Carrie Gray;entrance
141;07:06:00;Shannon Nichols;entrance
142;07:07:00;Jennifer Hunt;dairy
143;07:07:00;Bradley Rodriguez;drinks
144;07:07:00;Jordan Perez;fruit
145;07:07:00;Alexis Hill;spices
146;07:07:00;Michelle Stephens;checkout and leave
147;07:07:00;Bailey Baldwin;fruit
148;07:07:00;Stephen Arroyo;spices
149;07:07:00;William Herring;fruit
150;07:07:00;Brenda Griffin;checkout and leave
151;07:07:00;Cathy Berger;fruit
152;07:07:00;Kristin Sparks;fruit
153;07:07:00;Erik Thomas;drinks
154;07:07:00;Amanda Bailey;dairy
155;07:07:00;Jamie Booth;drinks
156;07:07:00;Michael Jenkins;dairy
157;07:07:00;Jason Anderson;dairy
158;07:07:00;Carmen Wagner;drinks
159;07:07:00;David Beasley;fruit
160;07:07:00;Alyssa Willis;spices
161;07:07:00;John Wall;fruit
162;07:07:00;Jamie Henderson;drinks
163;07:07:00;Larry Torres;dairy
164;07:07:00;Carrie Gray;drinks
165;07:07:00;Shannon Nichols;drinks
166;07:07:00;Megan Luna;entrance
167;07:07:00;Richard Carter;entrance
168;07:07:00;Michael Morrison;entrance
169;07:07:00;Nancy Glover;entrance
170;07:08:00;Jennifer Hunt;drinks
171;07:08:00;Bradley Rodriguez;dairy
172;07:08:00;Jordan Perez;fruit
173;07:08:00;Alexis Hill;spices
174;07:08:00;Bailey Baldwin;spices
175;07:08:00;Stephen Arroyo;checkout and leave
176;07:08:00;William Herring;drinks
177;07:08:00;Cathy Berger;dairy
178;07:08:00;Kristin Sparks;checkout and leave
179;07:08:00;Erik Thomas;spices
180;07:08:00;Amanda Bailey;dairy
181;07:08:00;Jamie Booth;spices
182;07:08:00;Michael Jenkins;spices
183;07:08:00;Jason Anderson;dairy
184;07:08:00;Carmen Wagner;dairy
185;07:08:00;David Beasley;dairy
186;07:08:00;Alyssa Willis;checkout and leave
187;07:08:00;John Wall;checkout and leave
188;07:08:00;Jamie Henderson;checkout and leave
189;07:08:00;Larry Torres;dairy
190;07:08:00;Carrie Gray;spices
191;07:08:00;Shannon Nichols;checkout and leave
192;07:08:00;Megan Luna;dairy
193;07:08:00;Richard Carter;drinks
194;07:08:00;Michael Morrison;fruit
195;07:08:00;Nancy Glover;spices
196;07:08:00;Patrick Watson;entrance
197;07:08:00;Anthony Romero;entrance
198;07:08:00;Billy Flores;entrance
199;07:08:00;Lucas Higgins;entrance
200;07:09:00;Jennifer Hunt;checkout and leave
201;07:09:00;Bradley Rodriguez;drinks
202;07:09:00;Jordan Perez;dairy
203;07:09:00;Alexis Hill;fruit
204;07:09:00;Bailey Baldwin;checkout and leave
205;07:09:00;William Herring;drinks
206;07:09:00;Cathy Berger;fruit
207;07:09:00;Erik Thomas;dairy
208;07:09:00;Amanda Bailey;fruit
209;07:09:00;Jamie Booth;dairy
210;07:09:00;Michael Jenkins;dairy
211;07:09:00;Jason Anderson;dairy
212;07:09:00;Carmen Wagner;dairy
213;07:09:00;David Beasley;dairy
214;07:09:00;John Wall;checkout and leave
215;07:09:00;Larry Torres;dairy
216;07:09:00;Carrie Gray;dairy
217;07:09:00;Megan Luna;fruit
218;07:09:00;Richard Carter;checkout and leave
219;07:09:00;Michael Morrison;checkout and leave
220;07:09:00;Nancy Glover;dairy
221;07:09:00;Patrick Watson;dairy
222;07:09:00;Anthony Romero;dairy
223;07:09:00;Billy Flores;fruit
224;07:09:00;Lucas Higgins;fruit
225;07:09:00;Scott Newman II;entrance
226;07:09:00;Jon Bradley;entrance
227;07:10:00;Bradley Rodriguez;drinks
228;07:10:00;Jordan Perez;drinks
229;07:10:00;Alexis Hill;dairy
230;07:10:00;William Herring;dairy
231;07:10:00;Cathy Berger;dairy
232;07:10:00;Erik Thomas;dairy
233;07:10:00;Amanda Bailey;fruit
234;07:10:00;Jamie Booth;fruit
235;07:10:00;Michael Jenkins;dairy
236;07:10:00;Jason Anderson;dairy
237;07:10:00;Carmen Wagner;dairy
238;07:10:00;David Beasley;checkout and leave
239;07:10:00;Larry Torres;drinks
240;07:10:00;Carrie Gray;checkout and leave
241;07:10:00;Megan Luna;drinks
242;07:10:00;Michael Morrison;checkout and leave
243;07:10:00;Nancy Glover;drinks
244;07:10:00;Patrick Watson;fruit
245;07:10:00;Anthony Romero;dairy
246;07:10:00;Billy Flores;spices
247;07:10:00;Lucas Higgins;fruit
248;07:10:00;Scott Newman II;spices
249;07:10:00;Jon Bradley;spices
250;07:10:00;Darrell Leonard;entrance
251;07:10:00;Raymond Brooks;entrance
252;07:10:00;Heather Mason;entrance
253;07:11:00;Bradley Rodriguez;dairy
254;07:11:00;Jordan Perez;dairy
255;07:11:00;Alexis Hill;dairy
256;07:11:00;William Herring;drinks
257;07:11:00;Cathy Berger;dairy
258;07:11:00;Erik Thomas;fruit
259;07:11:00;Amanda Bailey;drinks
260;07:11:00;Jamie Booth;fruit
261;07:11:00;Michael Jenkins;fruit
262;07:11:00;Jason Anderson;dairy
263;07:11:00;Carmen Wagner;dairy
264;07:11:00;Larry Torres;dairy
265;07:11:00;Megan Luna;dairy
266;07:11:00;Nancy Glover;checkout and leave
267;07:11:00;Patrick Watson;dairy
268;07:11:00;Anthony Romero;fruit
269;07:11:00;Billy Flores;fruit
270;07:11:00;Lucas Higgins;drinks
271;07:11:00;Scott Newman II;drinks
272;07:11:00;Jon Bradley;checkout and leave
273;07:11:00;Darrell Leonard;dairy
274;07:11:00;Raymond Brooks;fruit
275;07:11:00;Heather Mason;fruit
276;07:11:00;Timothy Brown;entrance
277;07:11:00;Carl Hendricks;entrance
278;07:11:00;Dakota Watson;entrance
279;07:11:00;Emily Ballard;entrance
280;07:11:00;Wanda Callahan;entrance
281;07:11:00;Dr. Ashlee Curry;entrance
282;07:11:00;Christine Barry;entrance
283;07:12:00;Bradley Rodriguez;fruit
284;07:12:00;Jordan Perez;drinks
285;07:12:00;Alexis Hill;spices
286;07:12:00;William Herring;dairy
287;07:12:00;Cathy Berger;checkout and leave
288;07:12:00;Erik Thomas;drinks
289;07:12:00;Amanda Bailey;spices
290;07:12:00;Jamie Booth;checkout and leave
291;07:12:00;Michael Jenkins;fruit
292;07:12:00;Jason Anderson;dairy
293;07:12:00;Carmen Wagner;spices
294;07:12:00;Larry Torres;drinks
295;07:12:00;Megan Luna;dairy
296;07:12:00;Patrick Watson;checkout and leave
297;07:12:00;Anthony Romero;dairy
298;07:12:00;Billy Flores;dairy
299;07:12:00;Lucas Higgins;spices
300;07:12:00;Scott Newman II;fruit
301;07:12:00;Darrell Leonard;dairy
302;07:12:00;Raymond Brooks;fruit
303;07:12:00;Heather Mason;checkout and leave
304;07:12:00;Timothy Brown;spices
305;07:12:00;Carl Hendricks;drinks
306;07:12:00;Dakota Watson;fruit
307;07:12:00;Emily Ballard;fruit
308;07:12:00;Wanda Callahan;dairy
309;07:12:00;Dr. Ashlee Curry;dairy
310;07:12:00;Christine Barry;fruit
311;07:12:00;Ashley Haas;entrance
312;07:12:00;Trevor Smith;entrance
313;07:12:00;Sean Wolfe;entrance
314;07:12:00;Jennifer Kidd;entrance
315;07:12:00;Gina Hernandez;entrance
316;07:12:00;William Rogers;entrance
317;07:12:00;Tyler Combs;entrance
318;07:12:00;Carl Nunez;entrance
319;07:12:00;David Watts;entrance
320;07:13:00;Bradley Rodriguez;drinks
321;07:13:00;Jordan Perez;dairy
322;07:13:00;Alexis Hill;fruit
323;07:13:00;William Herring;dairy
324;07:13:00;Erik Thomas;checkout and leave
325;07:13:00;Amanda Bailey;dairy
326;07:13:00;Michael Jenkins;spices
327;07:13:00;Jason Anderson;fruit
328;07:13:00;Carmen Wagner;fruit
329;07:13:00;Larry Torres;drinks
330;07:13:00;Megan Luna;checkout and leave
331;07:13:00;Anthony Romero;dairy
332;07:13:00;Billy Flores;dairy
333;07:13:00;Lucas Higgins;fruit
334;07:13:00;Scott Newman II;drinks
335;07:13:00;Darrell Leonard;fruit
336;07:13:00;Raymond Brooks;checkout and leave
337;07:13:00;Timothy Brown;dairy
338;07:13:00;Carl Hendricks;drinks
339;07:13:00;Dakota Watson;fruit
340;07:13:00;Emily Ballard;dairy
341;07:13:00;Wanda Callahan;fruit
342;07:13:00;Dr. Ashlee Curry;dairy
343;07:13:00;Christine Barry;drinks
344;07:13:00;Ashley Haas;spices
345;07:13:00;Trevor Smith;fruit
346;07:13:00;Sean Wolfe;dairy
347;07:13:00;Jennifer Kidd;spices
348;07:13:00;Gina Hernandez;spices
349;07:13:00;William Rogers;fruit
350;07:13:00;Tyler Combs;spices
351;07:13:00;Carl Nunez;fruit
352;07:13:00;David Watts;dairy
353;07:13:00;Kelly Sexton;entrance
354;07:13:00;Jeremy Jones;entrance
355;07:13:00;Dylan Watson;entrance
356;07:14:00;Bradley Rodriguez;dairy
357;07:14:00;Jordan Perez;dairy
358;07:14:00;Alexis Hill;dairy
359;07:14:00;William Herring;spices
360;07:14:00;Amanda Bailey;drinks
361;07:14:00;Michael Jenkins;dairy
362;07:14:00;Jason Anderson;fruit
363;07:14:00;Carmen Wagner;drinks
364;07:14:00;Larry Torres;drinks
365;07:14:00;Anthony Romero;spices
366;07:14:00;Billy Flores;dairy
367;07:14:00;Lucas Higgins;drinks
368;07:14:00;Scott Newman II;fruit
369;07:14:00;Darrell Leonard;fruit
370;07:14:00;Timothy Brown;dairy
371;07:14:00;Carl Hendricks;fruit
372;07:14:00;Dakota Watson;drinks
373;07:14:00;Emily Ballard;dairy
374;07:14:00;Wanda Callahan;fruit
375;07:14:00;Dr. Ashlee Curry;dairy
376;07:14:00;Christine Barry;drinks
377;07:14:00;Ashley Haas;spices
378;07:14:00;Trevor Smith;fruit
379;07:14:00;Sean Wolfe;fruit
380;07:14:00;Jennifer Kidd;dairy
381;07:14:00;Gina Hernandez;dairy
382;07:14:00;William Rogers;spices
383;07:14:00;Tyler Combs;drinks
384;07:14:00;Carl Nunez;dairy
385;07:14:00;David Watts;drinks
386;07:14:00;Kelly Sexton;fruit
387;07:14:00;Jeremy Jones;spices
388;07:14:00;Dylan Watson;spices
389;07:14:00;Michelle James;entrance
390;07:14:00;Monica Murray;entrance
391;07:14:00;Don Mckinney;entrance
392;07:14:00;Rebecca Solis;entrance
393;07:14:00;Gregory Torres;entrance
394;07:15:00;Bradley Rodriguez;fruit
395;07:15:00;Jordan Perez;dairy
396;07:15:00;Alexis Hill;dairy
397;07:15:00;William Herring;fruit
398;07:15:00;Amanda Bailey;dairy
399;07:15:00;Michael Jenkins;dairy
400;07:15:00;Jason Anderson;fruit
401;07:15:00;Carmen Wagner;dairy
402;07:15:00;Larry Torres;fruit
403;07:15:00;Anthony Romero;fruit
404;07:15:00;Billy Flores;dairy
405;07:15:00;Lucas Higgins;checkout and leave
406;07:15:00;Scott Newman II;drinks
407;07:15:00;Darrell Leonard;checkout and leave
408;07:15:00;Timothy Brown;dairy
409;07:15:00;Carl Hendricks;fruit
410;07:15:00;Dakota Watson;dairy
411;07:15:00;Emily Ballard;checkout and leave
412;07:15:00;Wanda Callahan;drinks
413;07:15:00;Dr. Ashlee Curry;drinks
414;07:15:00;Christine Barry;dairy
415;07:15:00;Ashley Haas;fruit
416;07:15:00;Trevor Smith;spices
417;07:15:00;Sean Wolfe;checkout and leave
418;07:15:00;Jennifer Kidd;fruit
419;07:15:00;Gina Hernandez;checkout and leave
420;07:15:00;William Rogers;dairy
421;07:15:00;Tyler Combs;drinks
422;07:15:00;Carl Nunez;drinks
423;07:15:00;David Watts;dairy
424;07:15:00;Kelly Sexton;fruit
425;07:15:00;Jeremy Jones;dairy
426;07:15:00;Dylan Watson;fruit
427;07:15:00;Michelle James;fruit
428;07:15:00;Monica Murray;spices
429;07:15:00;Don Mckinney;dairy
430;07:15:00;Rebecca Solis;spices
431;07:15:00;Gregory Torres;dairy
432;07:15:00;Beth Wagner;entrance
433;07:15:00;Raymond Smith;entrance
434;07:15:00;Carmen Smith;entrance
435;07:15:00;Elizabeth Estrada;entrance
436;07:16:00;Bradley Rodriguez;fruit
437;07:16:00;Jordan Perez;checkout and leave
438;07:16:00;Alexis Hill;drinks
439;07:16:00;William Herring;dairy
440;07:16:00;Amanda Bailey;drinks
441;07:16:00;Michael Jenkins;checkout and leave
442;07:16:00;Jason Anderson;spices
443;07:16:00;Carmen Wagner;dairy
444;07:16:00;Larry Torres;drinks
445;07:16:00;Anthony Romero;checkout and leave
446;07:16:00;Billy Flores;drinks
447;07:16:00;Scott Newman II;fruit
448;07:16:00;Timothy Brown;checkout and leave
449;07:16:00;Carl Hendricks;fruit
450;07:16:00;Dakota Watson;dairy
451;07:16:00;Wanda Callahan;drinks
452;07:16:00;Dr. Ashlee Curry;fruit
453;07:16:00;Christine Barry;fruit
454;07:16:00;Ashley Haas;fruit
455;07:16:00;Trevor Smith;drinks
456;07:16:00;Jennifer Kidd;checkout and leave
457;07:16:00;William Rogers;drinks
458;07:16:00;Tyler Combs;drinks
459;07:16:00;Carl Nunez;drinks
460;07:16:00;David Watts;dairy
461;07:16:00;Kelly Sexton;fruit
462;07:16:00;Jeremy Jones;fruit
463;07:16:00;Dylan Watson;dairy
464;07:16:00;Michelle James;checkout and leave
465;07:16:00;Monica Murray;dairy
466;07:16:00;Don Mckinney;dairy
467;07:16:00;Rebecca Solis;dairy
468;07:16:00;Gregory Torres;drinks
469;07:16:00;Beth Wagner;fruit
470;07:16:00;Raymond Smith;drinks
471;07:16:00;Carmen Smith;fruit
472;07:16:00;Elizabeth Estrada;spices
473;07:16:00;Kelly Jacobs;entrance
474;07:16:00;Morgan Hawkins;entrance
475;07:16:00;Kenneth Ware;entrance
476;07:16:00;Dustin Long;entrance
477;07:17:00;Bradley Rodriguez;spices
478;07:17:00;Alexis Hill;fruit
479;07:17:00;William Herring;dairy
480;07:17:00;Amanda Bailey;dairy
481;07:17:00;Jason Anderson;checkout and leave
482;07:17:00;Carmen Wagner;fruit
483;07:17:00;Larry Torres;dairy
484;07:17:00;Billy Flores;dairy
485;07:17:00;Scott Newman II;dairy
486;07:17:00;Carl Hendricks;checkout and leave
487;07:17:00;Dakota Watson;fruit
488;07:17:00;Wanda Callahan;fruit
489;07:17:00;Dr. Ashlee Curry;fruit
490;07:17:00;Christine Barry;drinks
491;07:17:00;Ashley Haas;checkout and leave
492;07:17:00;Trevor Smith;dairy
493;07:17:00;William Rogers;spices
494;07:17:00;Tyler Combs;fruit
495;07:17:00;Carl Nunez;dairy
496;07:17:00;David Watts;drinks
497;07:17:00;Kelly Sexton;dairy
498;07:17:00;Jeremy Jones;checkout and leave
499;07:17:00;Dylan Watson;dairy
500;07:17:00;Monica Murray;fruit
501;07:17:00;Don Mckinney;dairy
502;07:17:00;Rebecca Solis;dairy
503;07:17:00;Gregory Torres;dairy
504;07:17:00;Beth Wagner;dairy
505;07:17:00;Raymond Smith;checkout and leave
506;07:17:00;Carmen Smith;spices
507;07:17:00;Elizabeth Estrada;fruit
508;07:17:00;Kelly Jacobs;dairy
509;07:17:00;Morgan Hawkins;dairy
510;07:17:00;Kenneth Ware;fruit
511;07:17:00;Dustin Long;dairy
512;07:17:00;David Mitchell Jr.;entrance
513;07:17:00;Eric Brooks;entrance
514;07:17:00;Mary Rice;entrance
515;07:18:00;Bradley Rodriguez;fruit
516;07:18:00;Alexis Hill;dairy
517;07:18:00;William Herring;drinks
518;07:18:00;Amanda Bailey;drinks
519;07:18:00;Carmen Wagner;checkout and leave
520;07:18:00;Larry Torres;fruit
521;07:18:00;Billy Flores;checkout and leave
522;07:18:00;Scott Newman II;drinks
523;07:18:00;Dakota Watson;fruit
524;07:18:00;Wanda Callahan;fruit
525;07:18:00;Dr. Ashlee Curry;dairy
526;07:18:00;Christine Barry;dairy
527;07:18:00;Trevor Smith;drinks
528;07:18:00;William Rogers;drinks
529;07:18:00;Tyler Combs;drinks
530;07:18:00;Carl Nunez;checkout and leave
531;07:18:00;David Watts;checkout and leave
532;07:18:00;Kelly Sexton;fruit
533;07:18:00;Dylan Watson;dairy
534;07:18:00;Monica Murray;drinks
535;07:18:00;Don Mckinney;dairy
536;07:18:00;Rebecca Solis;checkout and leave
537;07:18:00;Gregory Torres;checkout and leave
538;07:18:00;Beth Wagner;dairy
539;07:18:00;Carmen Smith;checkout and leave
540;07:18:00;Elizabeth Estrada;fruit
541;07:18:00;Kelly Jacobs;fruit
542;07:18:00;Morgan Hawkins;dairy
543;07:18:00;Kenneth Ware;checkout and leave
544;07:18:00;Dustin Long;dairy
545;07:18:00;David Mitchell Jr.;spices
546;07:18:00;Eric Brooks;spices
547;07:18:00;Mary Rice;spices
548;07:18:00;Jamie Murphy;entrance
549;07:18:00;Samuel Banks;entrance
550;07:18:00;Brian Downs;entrance
551;07:18:00;Daniel Valentine;entrance
552;07:19:00;Bradley Rodriguez;fruit
553;07:19:00;Alexis Hill;dairy
554;07:19:00;William Herring;dairy
555;07:19:00;Amanda Bailey;dairy
556;07:19:00;Larry Torres;drinks
557;07:19:00;Scott Newman II;checkout and leave
558;07:19:00;Dakota Watson;dairy
559;07:19:00;Wanda Callahan;drinks
560;07:19:00;Dr. Ashlee Curry;fruit
561;07:19:00;Christine Barry;checkout and leave
562;07:19:00;Trevor Smith;fruit
563;07:19:00;William Rogers;checkout and leave
564;07:19:00;Tyler Combs;fruit
565;07:19:00;David Watts;checkout and leave
566;07:19:00;Kelly Sexton;dairy
567;07:19:00;Dylan Watson;drinks
568;07:19:00;Monica Murray;spices
569;07:19:00;Don Mckinney;fruit
570;07:19:00;Gregory Torres;checkout and leave
571;07:19:00;Beth Wagner;drinks
572;07:19:00;Elizabeth Estrada;dairy
573;07:19:00;Kelly Jacobs;spices
574;07:19:00;Morgan Hawkins;checkout and leave
575;07:19:00;Dustin Long;fruit
576;07:19:00;David Mitchell Jr.;fruit
577;07:19:00;Eric Brooks;spices
578;07:19:00;Mary Rice;dairy
579;07:19:00;Jamie Murphy;dairy
580;07:19:00;Samuel Banks;drinks
581;07:19:00;Brian Downs;spices
582;07:19:00;Daniel Valentine;fruit
583;07:19:00;Robert Trevino;entrance
584;07:19:00;Matthew Thompson;entrance
585;07:19:00;William Warner;entrance
586;07:19:00;Kevin Young;entrance
587;07:19:00;Andrew Beck;entrance
588;07:19:00;Chelsea Dillon;entrance
589;07:20:00;Bradley Rodriguez;fruit
590;07:20:00;Alexis Hill;drinks
591;07:20:00;William Herring;dairy
592;07:20:00;Amanda Bailey;fruit
593;07:20:00;Larry Torres;dairy
594;07:20:00;Dakota Watson;drinks
595;07:20:00;Wanda Callahan;dairy
596;07:20:00;Dr. Ashlee Curry;spices
597;07:20:00;Trevor Smith;fruit
598;07:20:00;Tyler Combs;fruit
599;07:20:00;Kelly Sexton;drinks
600;07:20:00;Dylan Watson;fruit
601;07:20:00;Monica Murray;spices
602;07:20:00;Don Mckinney;checkout and leave
603;07:20:00;Beth Wagner;drinks
604;07:20:00;Elizabeth Estrada;drinks
605;07:20:00;Kelly Jacobs;fruit
606;07:20:00;Dustin Long;dairy
607;07:20:00;David Mitchell Jr.;drinks
608;07:20:00;Eric Brooks;fruit
609;07:20:00;Mary Rice;checkout and leave
610;07:20:00;Jamie Murphy;drinks
611;07:20:00;Samuel Banks;checkout and leave
612;07:20:00;Brian Downs;drinks
613;07:20:00;Daniel Valentine;fruit
614;07:20:00;Robert Trevino;dairy
615;07:20:00;Matthew Thompson;dairy
616;07:20:00;William Warner;dairy
617;07:20:00;Kevin Young;drinks
618;07:20:00;Andrew Beck;spices
619;07:20:00;Chelsea Dillon;dairy
620;07:20:00;Hailey Stephens;entrance
621;07:20:00;Penny Vega;entrance
622;07:20:00;Jeremy Smith;entrance
623;07:20:00;Cheryl Nelson;entrance
624;07:20:00;Ruben Johnson;entrance
625;07:20:00;Benjamin Wood;entrance
626;07:20:00;Thomas Dixon;entrance
627;07:21:00;Bradley Rodriguez;drinks
628;07:21:00;Alexis Hill;fruit
629;07:21:00;William Herring;drinks
630;07:21:00;Amanda Bailey;dairy
631;07:21:00;Larry Torres;checkout and leave
632;07:21:00;Dakota Watson;checkout and leave
633;07:21:00;Wanda Callahan;fruit
634;07:21:00;Dr. Ashlee Curry;drinks
635;07:21:00;Trevor Smith;spices
636;07:21:00;Tyler Combs;drinks
637;07:21:00;Kelly Sexton;fruit
638;07:21:00;Dylan Watson;fruit
639;07:21:00;Monica Murray;spices
640;07:21:00;Beth Wagner;dairy
641;07:21:00;Elizabeth Estrada;spices
642;07:21:00;Kelly Jacobs;drinks
643;07:21:00;Dustin Long;fruit
644;07:21:00;David Mitchell Jr.;checkout and leave
645;07:21:00;Eric Brooks;dairy
646;07:21:00;Jamie Murphy;dairy
647;07:21:00;Brian Downs;dairy
648;07:21:00;Daniel Valentine;spices
649;07:21:00;Robert Trevino;dairy
650;07:21:00;Matthew Thompson;checkout and leave
651;07:21:00;William Warner;dairy
652;07:21:00;Kevin Young;dairy
653;07:21:00;Andrew Beck;fruit
654;07:21:00;Chelsea Dillon;fruit
655;07:21:00;Hailey Stephens;dairy
656;07:21:00;Penny Vega;drinks
657;07:21:00;Jeremy Smith;spices
658;07:21:00;Cheryl Nelson;spices
659;07:21:00;Ruben Johnson;spices
660;07:21:00;Benjamin Wood;drinks
661;07:21:00;Thomas Dixon;fruit
662;07:21:00;Michael Hamilton;entrance
663;07:22:00;Bradley Rodriguez;fruit
664;07:22:00;Alexis Hill;checkout and leave
665;07:22:00;William Herring;dairy
666;07:22:00;Amanda Bailey;checkout and leave
667;07:22:00;Dakota Watson;checkout and leave
668;07:22:00;Wanda Callahan;checkout and leave
669;07:22:00;Dr. Ashlee Curry;dairy
670;07:22:00;Trevor Smith;drinks
671;07:22:00;Tyler Combs;dairy
672;07:22:00;Kelly Sexton;checkout and leave
673;07:22:00;Dylan Watson;fruit
674;07:22:00;Monica Murray;dairy
675;07:22:00;Beth Wagner;spices
